toy train,,plaything.n.01,1303964744,N,N,1718,,,,YN,M2_cat,PLR,toy trains,.@physical_object,.@concrete,.@artifact,.@object,.@Cfun and games,.@Stoys,,
flight attendant,,steward.n.03,1010655594,N,N,592,,,,YN,M2_cat,PLR,flight attendants,.@natural,.@human,.@object,.@int_control,.@animate,.@physical_object,.@concrete,.@Cpeople,.@Sprofession,,
college,,college.n.01,1008278169,N,N,344,,,,YN,M2_cat,PLR,colleges,.@abstraction,.@Cplaces,.@Sschool places,,
color,,color.n.01,1004956594,N,N,345,,,,YN,M2_cat,PLR,colors,.@scalar,.@abstraction,.@uncountable,.@Cthings,.@Sarts and craft,,
Colorado,,colorado.n.01,1009067277,N,N,347,,,,YN,M0,.@physical_object,.@concrete,.@place,.@location,.@object,.@proper,.@Cplaces,.@Sstates and cities,,
coffee shop,,cafe.n.01,1002935658,N,N,340,,,,YN,M2_cat,PLR,coffee shops,.@physical_object,.@concrete,.@artifact,.@object,.@Cplaces,.@Splaces to eat,,
coffee table,,coffee_table.n.01,1003063968,N,N,341,,,,YN,M2_cat,PLR,coffee tables,.@machine,.@object,.@int_control,.@physical_object,.@concrete,.@artifact,.@Cthings,.@Shome and furniture,,
coke,,coke.n.01,1014685768,N,N,342,,,,YN,M2_cat,PLR,cokes,.@physical_object,.@concrete,.@Cfood and drink,.@Sdrink,,
cold,,cold.n.01,1014145501,N,N,343,,,,YN,M0,.@uncountable,.@scalar,.@abstraction,.@state,.@Ctopics,.@Shealth related,,
Colombia,,colombia.n.01,1008732116,N,N,348,,,,YN,M0,.@physical_object,.@concrete,.@place,.@location,.@object,.@proper,.@Cplaces,.@Scountries and continents,,
comb,,comb.n.01,1003074855,N,N,349,,,,YN,M2_cat,PLR,combs,.@machine,.@object,.@int_control,.@physical_object,.@concrete,.@artifact,.@Cthings,.@Sgetting dressed,,
eggroll,,egg_roll.n.01,1007866723,N,N,512,,,,YN,M2_cat,PLR,eggrolls,.@physical_object,.@concrete,.@comestible,.@Cfood and drink,.@Sbreakfast,,
fly,,fly.v.01,2001940403,V,V,2318,,,,Y-T,M0,3PS&PRS,flies,PAS,flew,PTP,flown,GER,flying,.@mark_sub_animate,.@mark_obj_animate,.@mark_inf_none,.@Cactions,.@Smove,,
reverse,,change_by_reversal.v.01,2000138508,V,V,2319,,,,Y-T,M17_use,3PS&PRS,reverses,PAS,reversed,PTP,reversed,GER,reversing,.@Cactions,.@Smove,,
chase,,chase.v.01,2002001858,V,V,2316,,,,Y-T,M17_use,3PS&PRS,chases,PAS,chased,PTP,chased,GER,chasing,.@mark_sub_animate,.@mark_inf_none,.@Cactions,.@Smove,,
flow,,flow.v.01,2002066510,V,V,2317,,,,Y-I,M16_work,3PS&PRS,flows,PAS,flowed,PTP,flowed,GER,flowing,.@Cactions,.@Smove,,
roll,,roll.v.01,2001866192,V,V,2314,,,,Y-T,M16_work,3PS&PRS,rolls,PAS,rolled,PTP,rolled,GER,rolling,.@mark_sub_animate,.@mark_obj_animate,.@mark_inf_none,.@Cactions,.@Smove,,
run,,run.v.01,2001926311,V,V,2315,,,,Y-I,M0,3PS&PRS,runs,PAS,ran,PTP,run,GER,running,.@mark_sub_animate,.@mark_obj_animate,.@mark_inf_none,.@Cactions,.@Smove,,
climb,,climb.v.01,2001921964,V,V,2312,,,,Y-T,M16_work,3PS&PRS,climbs,PAS,climbed,PTP,climbed,GER,climbing,.@mark_inf_none,.@Cactions,.@Smove,,
come,,come.v.01,2001849221,V,V,2313,,,,Y-T,M0,3PS&PRS,comes,PAS,came,PTP,come,GER,coming,.@mark_inf_none,.@Cactions,.@Smove,,
